Time	b0 pos	b0 spd	b1 pos	b1 spd	
12.410299999984415	2.355000000001283	0.0	7.410099999988697	0.5
12.510399999984182	2.355000000001283	0.0	7.46014999998858	0.5
12.610499999983949	2.355000000001283	0.0	7.510199999988464	0.5
12.710599999983716	2.355000000001283	0.0	7.560249999988347	0.5
12.810699999983482	2.355000000001283	0.0	7.61029999998823	0.5
12.910799999983249	2.355000000001283	0.0	7.660349999988114	0.5
13.010899999983016	2.355000000001283	0.0	7.710399999987997	0.5
13.110999999982782	2.355000000001283	0.0	7.76044999998788	0.5
13.21109999998255	2.355000000001283	0.0	7.810499999987764	0.5
13.311199999982316	2.355000000001283	0.0	7.860549999987647	0.5
13.411299999982083	2.355000000001283	0.0	7.9105999999875305	0.5
13.51139999998185	2.355000000001283	0.0	7.960649999987414	0.5
13.611499999981616	2.355000000001283	0.0	8.010699999987297	0.5
13.711599999981383	2.355000000001283	0.0	8.06074999998718	0.5
13.81169999998115	2.355000000001283	0.0	8.110799999987064	0.5
13.911799999980916	2.355000000001283	0.0	8.160849999986947	0.5
14.011899999980683	2.355000000001283	0.0	8.21089999998683	0.5
14.11199999998045	2.355000000001283	0.0	8.260949999986714	0.5
14.212099999980216	2.355000000001283	0.0	8.310999999986597	0.5
14.312199999979983	2.355000000001283	0.0	8.36104999998648	0.5
14.41229999997975	2.355000000001283	0.0	8.411099999986364	0.5
14.512399999979516	2.355000000001283	0.0	8.461149999986247	0.5
14.612499999979283	2.355000000001283	0.0	8.51119999998613	0.5
14.71259999997905	2.355000000001283	0.0	8.561249999986014	0.5
14.812699999978816	2.355000000001283	0.0	8.611299999985897	0.5
14.912799999978583	2.355000000001283	0.0	8.66134999998578	0.5
15.01289999997835	2.355000000001283	0.0	8.711399999985664	0.5
15.112999999978117	2.355000000001283	0.0	8.761449999985548	0.5
15.213099999977883	2.355000000001283	0.0	8.81149999998543	0.5
15.31319999997765	2.355000000001283	0.0	8.861549999985314	0.5
15.413299999977417	2.355000000001283	0.0	8.911599999985198	0.5
15.513399999977183	2.355000000001283	0.0	8.961649999985081	0.5
15.61349999997695	2.355000000001283	0.0	9.011699999984964	0.5
15.713599999976717	2.355000000001283	0.0	9.061749999984848	0.5
15.813699999976484	2.355000000001283	0.0	9.111799999984731	0.5
15.91379999997625	2.355000000001283	0.0	9.161849999984614	0.5
16.01389999997602	2.355000000001283	0.0	9.211899999984498	0.5
16.113999999975785	2.355000000001283	0.0	9.261949999984381	0.5
16.214099999975552	2.355000000001283	0.0	9.311999999984264	0.5
16.31419999997532	2.355000000001283	0.0	9.362049999984148	0.5
16.414299999975086	2.355000000001283	0.0	9.412099999984031	0.5
16.514399999974852	2.355000000001283	0.0	9.462149999983914	0.5
16.61449999997462	2.355000000001283	0.0	9.512199999983798	0.5
16.714599999974386	2.355000000001283	0.0	9.562249999983681	0.5
16.814699999974152	2.355000000001283	0.0	9.612299999983565	0.5
16.91479999997392	2.355000000001283	0.0	9.662349999983448	0.5
17.014899999973686	2.355000000001283	0.0	9.712399999983331	0.5
17.114999999973453	2.355000000001283	0.0	9.762449999983215	0.5
17.21509999997322	2.355000000001283	0.0	9.812499999983098	0.5
17.315199999972986	2.355000000001283	0.0	9.862549999982981	0.5
17.415299999972753	2.355000000001283	0.0	9.912599999982865	0.5
17.51539999997252	2.355000000001283	0.0	9.962649999982748	0.5
17.615499999972286	2.355000000001283	0.0	10.012699999982631	0.5
17.715599999972053	2.355000000001283	0.0	10.062749999982515	0.5
17.81569999997182	2.355000000001283	0.0	10.112799999982398	0.5
17.915799999971586	2.355000000001283	0.0	10.162849999982281	0.5
18.015899999971353	2.355000000001283	0.0	10.212899999982165	0.5
18.11599999997112	2.355000000001283	0.0	10.262949999982048	0.5
18.216099999970886	2.355000000001283	0.0	10.312999999981932	0.5
18.316199999970653	2.355000000001283	0.0	10.363049999981815	0.5
18.41629999997042	2.355000000001283	0.0	10.413099999981698	0.5
18.516399999970186	2.355000000001283	0.0	10.463149999981582	0.5
18.616499999969953	2.355000000001283	0.0	10.513199999981465	0.5
18.71659999996972	2.355000000001283	0.0	10.563249999981348	0.5
18.816699999969487	2.355000000001283	0.0	10.613299999981232	0.5
18.916799999969253	2.355000000001283	0.0	10.663349999981115	0.5
19.01689999996902	2.355000000001283	0.0	10.713399999980998	0.5
19.116999999968787	2.355000000001283	0.0	10.763449999980882	0.5
19.217099999968553	2.355000000001283	0.0	10.813499999980765	0.5
19.31719999996832	2.355000000001283	0.0	10.863549999980648	0.5
19.417299999968087	2.355000000001283	0.0	10.913599999980532	0.5
19.517399999967854	2.355000000001283	0.0	10.963649999980415	0.5
19.61749999996762	2.355000000001283	0.0	11.013699999980298	0.5
19.717599999967387	2.355000000001283	0.0	11.063749999980182	0.5
19.817699999967154	2.355000000001283	0.0	11.113799999980065	0.5
19.91779999996692	2.355000000001283	0.0	11.163849999979949	0.5
20.017899999966687	2.355000000001283	0.0	11.213899999979832	0.5
